MCP_NO_KARTU
9999010000103300
9999010000103310
9999010000068710
9999010000068720
9999010000068730
9999010000068740
9999010000068750
9999010000068760
9999010000068770
9999010000068780
9999010000068790
9999010000068800
9999010000068810
9999010000068820
9999010000068830
9999010000068840
9999010000068850
9999010000068860
9999010000069240
9999010000077240
9999010000077250
9999010000077260
9999010000077270
9999010000077280
9999010000077290
9999010000077300
9999010000077320
9999010000077330
9999010000105450
9999010000105490
9999010000105500
9999010000105520
9999010000077680
9999010000085910
9999010000085920
9999010000085940
9999010000085950
9999010000085960
9999010000126460
9999010000126540
9999010000126550
9999020000020620
9999010000082920
9999010000082930
9999020000018820
9999020000018800
9999020000018810
9999020000018730
9999020000019640
9999020000019480
9999020000019910
9999020000019490
9999020000019900
9999020000019920
9999020000019930
9999020000019470
9999020000019950
9999020000019600
9999020000019970
9999020000018740
9999020000018780
9999020000018750
9999020000019680
9999020000019690
9999020000019980
9999020000019710
9999010000089280
9999010000062330
9999010000062340
9999010000062350
9999010000062360
9999010000062370
9999010000062390
9999010000109490
9999010000109520
9999010000116440
9999010000116450
9999010000116480
9999010000116500
9999010000116510
9999010000116590
9999010000116600
9999020000000270
9999010000067540
9999010000067550
9999010000067560
9999010000067570
9999010000067580
9999010000067590
9999010000092040
9999010000092050
9999010000092070
9999010000092080
9999010000092090
9999010000116310
9999010000116330
9999010000069250
9999010000069260
9999010000069270
9999010000069280
9999010000097000
9999010000097010
9999010000097030
9999010000097040
9999010000097050
9999010000097060
9999010000097070
9999010000097080
9999010000097510
9999010000097520
9999010000122470
9999010000122500
9999010000122510
9999010000122520
9999010000122530
9999010000084360
9999010000057160
9999010000057170
9999010000084680
9999010000084690
9999010000072320
9999010000078210
9999010000078220
9999010000078230
9999010000106320
9999010000106330
9999010000106340
9999010000106350
9999010000106360
9999010000106370
9999010000106380
9999010000106390
9999010000106400
9999010000120670
9999010000112290
9999010000112360
9999010000112370
9999010000112380
9999010000112390
9999010000112400
9999010000112410
9999010000112420
9999010000109540
9999020000007120
9999020000007080
9999020000006960
9999020000007130
9999020000007190
9999020000006570
9999020000019820
9999020000019870
9999020000018770
9999020000019630
9999020000019760
9999020000018720
9999020000019800
9999020000019890
9999010000089100
9999010000062100
9999010000062110
9999010000062120
9999010000062130
9999010000062140
9999010000062150
9999010000062160
9999010000062230
9999010000062240
9999010000062250
9999010000062260
9999010000116380
9999010000116420
9999010000116610
9999010000116620
9999010000111850
9999010000111880
9999010000111890
9999010000055230
9999010000055270
9999010000082480
9999010000082550
9999010000082560
9999010000082570
9999010000082580
9999010000082590
9999010000082600
9999010000082610
9999010000083020
9999010000083040
9999010000083050
9999010000083060
9999020000000720
9999020000000660
9999010000070080
9999010000084700
9999010000057800
9999010000057810
9999010000057830
9999010000057850
9999010000057930
9999010000058250
9999010000058290
9999010000058900
9999010000067750
9999010000067760
9999010000067770
9999010000067780
9999010000067800
9999010000067820
9999020000003120
9999020000003460
9999010000068200
9999010000068210
9999010000068220
9999010000068230
9999010000068240
9999010000068250
9999010000068260
9999010000076410
9999010000076420
9999010000076430
9999010000076440
9999010000076450
9999010000076460
9999010000076490
9999010000076500
9999010000076510
9999010000076520
9999010000076530
9999010000076540
9999010000076550
9999010000076560
9999010000076570
9999010000076580
9999010000076590
9999010000104990
9999010000076940
9999010000076950
9999010000077070
9999010000077080
9999010000105260
9999010000077710
9999010000077720
9999010000062270
9999010000062290
9999010000062320
9999020000007200
9999020000006860
9999020000006810
9999020000006840
9999020000006850
9999020000006830
9999020000006800
9999020000006170
9999020000006210
9999020000006100
9999020000006340
9999020000006790
9999020000006770
9999020000006760
9999020000007380
9999020000007490
9999020000007470
9999020000007540
9999020000007520
9999020000007270
9999020000007460
9999020000007450
9999020000007260
9999020000007250
9999020000007300
9999020000007350
9999020000007340
9999020000019700
9999020000018670
9999020000019740
9999010000081830
9999010000070090
9999010000070100
9999010000070110
9999010000070120
9999010000070130
9999010000070140
9999010000104330
9999010000104400
9999010000104720
9999010000098150
9999010000098160
9999010000098170
9999010000098180
9999010000098190
9999020000003290
9999020000003420
9999020000001080
9999010000065150
9999010000065190
9999010000065230
9999010000065240
9999010000065250
9999010000065260
9999010000093530
9999010000068270
9999010000068280
9999010000068290
9999010000068300
9999010000095850
9999010000095860
9999010000095870
9999010000095880
9999010000095890
9999010000095900
9999010000095920
9999010000095930
9999010000068870
9999010000068880
9999010000068890
9999010000096400
9999010000096750
9999010000097090
9999010000097100
9999010000097110
9999010000097120
9999010000097130
9999010000097140
9999010000097150
9999010000097160
9999010000097170
9999010000077730
9999010000077740
9999010000077760
9999010000077770
9999010000077780
9999010000077790
9999010000077800
9999010000077810
9999010000077820
9999010000077830
9999010000077840
9999010000077850
9999010000077860
9999010000077870
9999010000077910
9999010000078030
9999010000078040
9999010000078050
9999010000078060
9999010000078080
9999010000078100
9999010000078110
9999010000078130
9999010000078140
9999010000078150
9999010000078160
9999010000081860
9999010000088950
9999010000089170
9999010000089180
9999010000089190
9999010000061870
9999010000061880
9999010000061890
9999010000061900
9999010000061910
9999010000061930
9999010000061940
9999020000018220
9999020000008160
9999020000018240
9999020000018210
9999020000018190
9999020000008010
9999020000008180
9999020000019660
9999020000019770
9999020000019650
9999020000019840
9999020000006010
9999020000017570
9999020000017640
9999020000006090
9999020000017500
9999020000006080
9999020000017630
9999020000016040
9999020000017510
9999010000111590
9999010000111600
9999010000113000
9999010000113010
9999010000113020
9999010000113030
9999010000113040
9999010000113060
9999010000113070
9999010000113080
9999010000113090
9999010000113100
9999010000113110
9999010000113120
9999010000113140
9999010000113160
9999010000082620
9999010000082630
9999010000082640
9999010000082650
9999020000003240
9999020000001060
9999010000122560
9999010000122570
9999010000057180
9999010000057190
9999010000057270
9999010000057340
9999010000057370
9999010000084470
9999010000084500
9999010000084510
9999010000084710
9999010000084720
9999010000084730
9999010000084760
9999010000084770
9999010000084780
9999010000084790
9999010000084800
9999010000084810
9999010000057550
9999010000057570
9999010000084990
9999010000085000
9999010000112680
9999010000112690
9999010000112700
9999010000112710
9999010000112720
9999010000112730
9999010000112740
9999010000112760
9999020000021680
9999020000027380
9999020000022110
9999020000020690
9999020000020390
9999020000020110
9999020000020130
9999020000020680
9999020000020530
9999020000020630
9999020000020770
9999020000020500
9999010000055310
9999010000055320
9999010000055760
9999010000055770
9999010000055780
9999020000017650
9999020000017700
9999020000017490
9999020000017480
9999020000005560
9999020000005080
9999020000004820
9999020000004860
9999020000004960
9999020000004850
9999020000004940
9999020000004920
9999020000004910
9999020000004900
9999020000004870
9999020000004880
9999020000004840
9999020000005050
9999020000005030
9999020000004970
9999020000004780
9999020000008170
9999020000018070
9999020000008110
9999020000008070
9999020000008030
9999020000019270
9999020000019280
9999010000081560
9999010000081570
9999010000081580
9999010000081680
9999010000081690
9999010000081700
9999010000081720
9999010000081730
9999010000069150
9999010000069180
9999010000069190
9999010000069200
9999010000069210
9999010000069560
9999010000069570
9999010000069600
9999010000069610
9999010000069630
9999010000069670
9999010000069690
9999010000069750
9999010000097530
9999010000097540
9999020000021810
9999020000021850
9999020000021350
9999020000021380
9999020000021370
9999020000021420
9999020000021390
9999020000028770
9999020000028760
9999020000028790
9999010000097910
9999010000085010
9999010000085020
9999010000085030
9999010000085040
9999010000085050
9999010000085060
9999010000085070
9999010000085080
9999010000085090
9999010000085100
9999010000085110
9999010000085120
9999010000085130
9999010000085140
9999010000085150
9999010000085160
9999010000085170
9999010000085180
9999010000085190
9999010000115710
9999010000115720
9999010000115730
9999010000115740
9999010000076710
9999010000076720
9999010000076730
9999010000076740
9999010000076750
9999010000076760
9999010000076770
9999010000076780
9999010000076790
9999010000076800
9999010000076810
9999010000076820
9999010000057960
9999010000057970
9999010000077090
9999010000077100
9999010000077110
9999010000077120
9999010000077130
9999010000077140
9999010000077150
9999010000077160
9999010000077170
9999010000077180
9999010000077190
9999010000077930
9999010000081740
9999010000081750
9999010000081760
9999010000081770
9999010000081790
9999020000007000
9999020000007030
9999020000007040
9999020000007020
9999020000007750
9999020000005510
9999020000005450
9999020000005440
9999020000005700
9999020000004300
9999020000004320
9999020000006290
9999020000006310
9999020000006270
9999020000006280
9999020000006440
9999020000006460
9999020000006430
9999020000006510
9999020000006520
9999020000006530
9999020000007170
9999020000007090
9999020000004130
9999020000004150
9999020000004090
9999020000019330
9999020000004060
9999020000019250
9999020000019240
9999010000093610
9999010000124720
9999010000124730
9999010000124740
9999010000124750
9999010000124760
9999010000124770
9999010000124780
9999010000124790
9999010000124800
9999010000124810
9999010000124870
9999010000124880
9999010000124890
9999020000004760
9999010000112070
9999010000112100
9999010000068190
9999010000103320
9999010000069760
9999010000069770
9999010000069780
9999010000085420
9999010000085430
9999010000085440
9999010000085450
9999010000085460
9999010000085470
9999010000085480
9999010000085500
9999010000085510
9999010000085520
9999010000085540
9999010000085550
9999010000085560
9999010000085580
9999010000085590
9999010000085600
9999010000085610
9999010000085620
9999010000085630
9999010000085640
9999010000085650
9999010000078170
9999010000078180
9999010000078190
9999010000078200
9999010000120490
9999010000120520
9999010000120530
9999010000112880
9999010000112890
9999010000112900
9999010000055600
9999010000055630
9999010000055650
9999010000055680
9999010000055720
9999010000056060
9999010000056100
9999010000056120
9999010000056140
9999010000056150
9999010000056160
9999010000056170
9999010000083530
9999020000004020
9999020000004100
9999020000019220
9999020000004040
9999020000004070
9999020000019310
9999020000004080
9999020000004140
9999020000004030
9999010000081420
9999010000081430
9999010000081440
9999010000081450
9999010000081460
9999010000081470
9999010000081480
9999010000081490
9999010000081500
9999010000081510
9999010000081520
9999010000081530
9999010000081540
9999020000008260
9999020000008490
9999020000008400
9999020000008220
9999020000008350
9999020000008250
9999020000008210
9999010000069790
9999010000069800
9999010000069810
9999010000069820
9999010000069830
9999010000069840
9999010000069850
9999010000069860
9999010000122580
9999010000122590
9999010000097930
9999010000097940
9999010000097950
9999010000097960
9999010000097970
9999010000097980
9999010000097990
9999010000110850
9999010000110890
9999010000110900
9999010000124510
9999010000124530
9999010000124610
9999020000018290
9999020000018400
9999020000018480
9999020000018540
9999010000067930
9999010000095600
9999010000095940
9999010000095950
9999020000003220
9999020000002870
9999020000003180
9999010000121290
9999010000083860
9999010000083870
9999010000083880
9999010000083890
9999010000083910
9999010000083920
9999010000084160
9999010000084170
9999010000084180
9999010000084190
9999010000084200
9999010000084210
9999010000084220
9999010000082940
9999010000082950
9999010000082960
9999010000082970
9999010000082980
9999010000082990
9999010000083000
9999010000083400
9999010000083410
9999010000083420
9999010000083430
9999010000083440
9999010000083450
9999010000083460
9999010000083470
9999010000083480
9999010000083490
9999010000083500
9999010000083510
9999010000083520
9999010000056010
9999010000056050
9999010000075830
9999010000075840
9999020000008390
9999020000008460
9999020000008470
9999020000006970
9999020000007060
9999020000007110
9999020000004180
9999020000004190
9999020000004200
9999020000004220
9999020000019580
9999020000019570
9999020000019590
9999020000019500
9999020000019550
9999020000019510
9999020000019540
9999020000019560
9999020000019530
9999020000019520
9999010000081550
9999010000108900
9999010000108920
9999010000108930
9999010000082000
9999010000082010
9999010000082020
9999020000008230
9999020000008240
9999020000008300
9999020000008370
9999020000018010
9999020000018520
9999020000004730
9999020000004690
9999020000004670
9999010000111610
9999010000111640
9999010000111650
9999010000111660
9999010000111710
9999010000111720
9999010000111730
9999010000111740
9999010000111750
9999010000111760
9999010000111770
9999010000111780
9999020000000900
9999020000001030
9999010000112910
9999010000112920
9999010000112930
9999010000112940
9999010000084230
9999010000084240
9999010000084250
9999010000084260
9999010000084270
9999010000084280
9999010000084290
9999010000084300
9999010000084310
9999010000084320
9999010000084530
9999010000084540
9999010000084550
9999010000084560
9999010000084570
9999010000084580
9999010000084590
9999010000084600
9999010000084610
9999010000084620
9999010000077960
9999010000077970
9999010000077980
9999010000085830
9999010000085850
9999010000085890
9999010000085900
9999010000058430
9999010000058440
9999010000058480
9999010000058490
9999010000058500
9999010000058510
9999010000058520
9999010000058530
9999020000009820
9999010000120390
9999010000121560
9999020000000370
9999020000000400
9999010000083320
9999010000083330
9999010000083360
9999020000008280
9999020000008330
9999020000008420
9999020000008290
9999020000008380
9999020000008270
9999020000008340
9999020000004260
9999020000014020
9999020000019350
9999020000019190
9999020000019380
9999020000018970
9999020000018980
9999020000019170
9999020000019090
9999020000019060
9999020000019010
9999020000019110
9999020000019030
9999020000019070
9999020000019050
9999020000018990
9999020000019020
9999020000019040
9999020000019300
9999020000019290
9999010000075540
9999010000075550
9999010000075560
9999010000075570
9999010000075580
9999010000075590
9999010000075600
9999010000075610
9999010000075620
9999010000075630
9999010000112950
9999010000068540
9999010000068550
9999010000068560
9999010000068570
9999010000068580
9999010000068590
9999010000068600
9999010000068610
9999010000068620
9999010000068630
9999010000068640
9999010000068650
9999010000068660
9999010000068670
9999010000068680
9999010000068690
9999010000068700
9999010000103340
9999010000103350
9999010000103360
9999010000068900
9999010000068910
9999010000068930
9999010000084630
9999010000084640
9999010000084650
9999010000084660
9999010000057650
9999010000057660
9999010000057680
9999010000057690
9999010000057720
9999010000076880
9999010000076890
9999010000076900
9999010000076910
9999010000076920
9999010000076930
9999010000084820
9999010000084830
9999010000057990
9999010000058000
9999010000058020
9999010000058050
9999010000058090
9999010000058110
9999010000070260
9999010000070270
9999010000070280
9999010000070290
9999010000070300
9999010000075910
9999010000070610
9999010000070670
9999010000105040
9999010000105050
9999010000105070
9999010000071100
9999010000071110
9999010000071120
9999010000071130
9999010000071140
9999010000105320
9999010000105390
9999010000105400
9999010000127020
9999010000072280
9999010000072290
9999010000072300
9999010000075650
9999010000075660
9999010000075710
9999010000108620
9999010000082030
9999010000082040
9999010000082060
9999010000082070
9999010000082090
9999010000082110
9999010000082150
9999010000082160
9999010000082170
9999010000082220
9999010000082230
9999010000082240
9999020000005840
9999020000005980
9999020000007920
9999020000008060
9999020000018200
9999020000008150
9999010000095200
9999010000095210
9999010000095230
9999010000095240
9999010000095270
9999010000068940
9999010000068950
9999010000068960
9999010000069300
9999010000069310
9999010000069340
9999010000069360
9999010000069370
9999010000069380
9999010000069400
9999010000069410
9999010000069430
9999010000069450
9999010000069470
9999010000069480
9999010000069510
9999010000069520
9999010000069540
9999010000069960
9999010000069970
9999010000097380
9999010000097390
9999010000110240
9999020000022500
9999020000022260
9999010000058130
9999010000058180
9999010000091490
9999010000091510
9999010000095370
9999010000095380
9999010000095390
9999010000058540
9999010000058570
9999010000058590
9999010000058600
9999010000058610
9999010000058650
9999010000058660
9999010000058680
9999010000058750
9999010000058760
9999020000003200
9999010000121370
9999010000121570
9999010000096990
9999010000056230
9999010000075860
9999010000075790
9999010000083950
9999010000076080
9999010000076090
9999010000076100
9999010000076110
9999010000076130
9999010000076140
9999010000076150
9999010000076170
9999010000076180
9999010000076190
9999010000076200
9999010000076210
9999010000076220
9999010000076230
9999010000076240
9999010000076250
9999010000076260
9999010000076270
9999010000076280
9999010000070900
9999010000070910
9999010000095280
9999010000095310
9999010000095320
9999010000095360
9999020000013070
9999010000075270
9999010000075280
9999010000075290
9999010000075300
9999010000075310
9999010000075320
9999010000075340
9999010000075350
9999010000075360
9999010000075370
9999010000081970
9999010000081980
9999010000081990
9999020000018100
9999020000018120
9999020000018110
9999020000018160
9999020000018140
9999010000126280
9999020000022250
9999020000028610
9999020000028590
9999020000028580
9999020000028310
9999020000028570
9999010000124680
9999010000124690
9999010000124700
9999010000124710
9999020000004390
9999020000004400
9999020000004430
9999010000085660
9999010000085670
9999010000085680
9999010000085690
9999010000085700
9999010000085710
9999010000085720
9999010000067950
9999010000067970
9999010000067980
9999010000068010
9999010000068020
9999010000056310
9999010000056630
9999010000056640
9999010000056650
9999010000056670
9999010000056710
9999010000056750
9999010000084330
9999010000084340
9999010000056950
9999010000056960
9999010000057020
9999010000057030
9999010000057040
9999010000057110
9999010000057120
9999010000057130
9999010000057150
9999010000076290
9999010000076300
9999010000076310
9999010000057470
9999010000057480
9999010000057490
9999010000057500
9999010000057510
9999010000083370
9999010000083380
9999010000083390
9999010000083840
9999010000056360
9999010000056370
9999010000056380
9999010000056410
9999010000056440
9999010000056450
9999010000056460
9999010000056470
9999010000056480
9999010000056490
9999010000056510
9999010000056530
9999010000056550
9999010000070860
9999010000070870
9999010000077200
9999010000077210
9999010000077220
9999010000077230
9999020000010800
9999020000010710
9999020000010750
9999020000010760
9999020000011430
9999020000011340
9999020000000190
9999020000000080
9999020000000130
9999020000000010
9999020000015110
9999020000015120
9999020000015370
9999020000014030
9999020000014050
9999020000014070
9999020000014080
9999020000014060
9999020000015420
9999020000012950
9999020000012720
9999020000012680
9999020000012700
9999020000015680
9999020000015690
9999020000015710
9999020000015720
9999020000015730
9999020000015740
9999020000015750
9999020000015760
9999020000015600
9999020000010560
9999010000064300
9999010000175160
9999010000175180
9999010000175200
9999010000175250
9999010000175260
9999010000175280
9999010000861660
9999010000184200
9999010000184210
9999010000184220
9999010000184230
9999010000184240
9999010000184250
9999010000078500
9999010000078510
9999010000078520
9999010000078530
9999010000078540
9999010000078550
9999010000078560
9999010000055790
9999010000055820
9999010000083070
9999010000083080
9999010000083090
9999010000083100
9999010000083110
9999010000083120
9999010000083130
9999010000083140
9999010000083160
9999010000083170
9999010000083190
9999010000083210
9999010000083220
9999010000083540
9999010000083550
9999010000083560
9999010000083570
9999010000083580
9999010000083590
9999010000083600
9999010000083610
9999010000122810
9999010000122820
9999010000122830
9999010000122840
9999010000123090
9999010000123100
9999010000123120
9999010000123140
9999010000123150
9999010000123170
9999010000123180
9999010000123190
9999010000123200
9999010000092320
9999010000092330
9999010000117120
9999010000114920
9999010000114960
9999010000114970
9999010000090800
9999010000090810
9999010000090820
9999010000062480
9999010000088270
9999010000088290
9999010000088300
9999010000061150
9999010000061160
9999010000061180
9999010000061210
9999010000061220
9999010000061230
9999010000061260
9999010000061270
9999010000061300
9999010000061330
9999010000063070
9999010000063080
9999010000063090
9999010000063100
9999010000063110
9999010000063130
9999010000063150
9999010000088700
9999010000061650
9999010000061690
9999010000078570
9999010000078580
9999010000106550
9999010000106570
9999010000106580
9999010000073370
9999010000073400
9999010000073410
9999010000073420
9999010000106840
9999010000106850
9999010000106860
9999010000106870
9999010000106880
9999010000065910
9999010000065920
9999010000065930
9999010000065940
9999020000027870
9999020000027880
9999020000027900
9999020000027840
9999020000027410
9999020000027850
9999010000083620
9999010000083630
9999010000083640
9999010000075940
9999010000075960
9999010000075970
9999010000075980
9999010000075990
9999010000076000
9999010000076020
9999010000076030
9999010000076050
9999010000070710
9999010000070720
9999010000070730
9999010000070740
9999010000070750
9999010000070770
9999010000070780
9999010000070790
9999010000070800
9999010000070850
9999010000098290
9999010000090850
9999010000090860
9999010000160210
9999020000028340
9999020000028370
9999010000187420
9999010000187430
9999010000154150
9999010000174660
9999010000174680
9999020000021780
9999020000021670
9999020000021540
9999020000021520
9999010000861350
9999010000861390
9999010000861400
9999010000091820
9999020000020590
9999020000020180
9999020000020050
9999020000021650
9999020000021580
9999010000061700
9999010000061710
9999010000061720
9999010000061840
9999010000061850
9999010000174920
9999010000174940
9999010000861530
9999010000191910
9999010000191950
9999010000086160
9999010000086170
9999010000086330
9999010000086410
9999010000086420
9999010000086430
9999010000086440
9999010000086450
9999010000086510
9999020000027990
9999020000028010
9999010000073430
9999010000073440
9999010000073450
9999010000073460
9999010000073470
9999020000027430
9999010000113370
9999010000113380
9999010000113400
9999010000113440
9999010000113450
9999010000113460
9999010000113470
9999010000080720
9999010000080730
9999010000080750
9999010000080770
9999010000080780
9999010000080970
9999010000080980
9999010000080990
9999010000081000
9999010000081010
9999010000081020
9999010000081030
9999010000081040
9999010000081050
9999010000081060
9999010000105120
9999010000126810
9999010000126830
9999010000072460
9999010000078000
9999010000072630
9999010000072660
9999010000072730
9999010000072740
9999010000072770
9999010000072780
9999010000072790
9999010000120170
9999010000120210
9999010000120230
9999010000112770
9999010000112860
9999010000112870
9999020000020200
9999020000020460
9999020000020660
9999020000020380
9999010000082250
9999010000082260
9999020000021570
9999020000021640
9999020000021590
9999020000027370
9999020000027340
9999010000086960
9999010000086970
9999010000086980
9999010000086990
9999010000087000
9999010000087010
9999010000087020
9999010000087030
9999010000087040
9999010000079710
9999010000079720
9999010000079740
9999010000079750
9999010000079760
9999010000079770
9999010000079780
9999010000079800
9999010000079810
9999010000079830
9999010000073500
9999010000079110
9999010000079120
9999010000079150
9999010000079160
9999010000066690
9999010000066730
9999010000066740
9999010000066760
9999010000066820
9999010000066830
9999010000113570
9999020000000890
9999020000000540
9999020000000980
9999020000000520
9999020000000510
9999020000000910
9999020000022330
9999010000088010
9999010000088020
9999010000088030
9999010000088360
9999010000088370
9999010000081070
9999010000081080
9999010000081090
9999010000081100
9999010000081110
9999010000081120
9999010000063630
9999010000063640
9999010000063650
9999010000063660
9999010000063680
9999010000063690
9999010000063700
9999010000063710
9999010000063720
9999010000063730
9999010000063740
9999010000063750
9999010000063760
9999010000063770
9999010000105530
9999010000064020
9999010000064030
9999010000064040
9999010000064050
9999010000082270
9999010000082280
9999010000082290
9999010000082300
9999010000082310
9999010000082320
9999010000082330
